https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1593936000,2020-07-05 08:00:00,BTC/USD,9076.0,9080.0,9063.5,9078.7,218813.03,24.12
1593932400,2020-07-05 07:00:00,BTC/USD,9069.7,9077.86,9057.85,9076.0,709219.55,78.2
1593928800,2020-07-05 06:00:00,BTC/USD,9084.5,9091.3,9069.7,9069.7,154487.02,17.01
1593925200,2020-07-05 05:00:00,BTC/USD,9135.9,9136.23,9077.7,9084.5,845126.35,92.86
1593921600,2020-07-05 04:00:00,BTC/USD,9141.5,9142.0,9132.63,9135.9,19268.15,2.109
1593918000,2020-07-05 03:00:00,BTC/USD,9131.1,9142.5,9131.0,9141.5,122268.43,13.38
1593914400,2020-07-05 02:00:00,BTC/USD,9139.1,9141.9,9130.6,9131.1,85598.75,9.367
1593910800,2020-07-05 01:00:00,BTC/USD,9147.2,9147.9,9138.5,9139.1,115213.22,12.6
1593907200,2020-07-05 00:00:00,BTC/USD,9147.7,9152.31,9142.75,9147.2,212821.2,23.27
1593903600,2020-07-04 23:00:00,BTC/USD,9137.59,9147.73,9124.9,9147.7,302116.25,33.09
1593900000,2020-07-04 22:00:00,BTC/USD,9134.0,9138.3,9128.51,9137.59,183755.06,20.12
1593896400,2020-07-04 21:00:00,BTC/USD,9139.9,9147.7,9134.0,9134.0,276908.6,30.3
1593892800,2020-07-04 20:00:00,BTC/USD,9137.5,9148.84,9134.0,9139.9,178704.55,19.55
1593889200,2020-07-04 19:00:00,BTC/USD,9151.0,9152.0,9126.3,9137.5,600824.6,65.77
1593885600,2020-07-04 18:00:00,BTC/USD,9178.4,9204.0,9139.5,9151.0,1123249.12,122.53
1593882000,2020-07-04 17:00:00,BTC/USD,9077.79,9203.5,9077.7,9178.4,3665651.07,400.09
1593878400,2020-07-04 16:00:00,BTC/USD,9071.83,9077.79,9071.83,9077.79,150339.83,16.56
1593874800,2020-07-04 15:00:00,BTC/USD,9083.2,9083.26,9064.2,9071.83,1011893.91,111.58
1593871200,2020-07-04 14:00:00,BTC/USD,9089.0,9089.93,9083.1,9083.2,186056.18,20.48
1593867600,2020-07-04 13:00:00,BTC/USD,9079.7,9089.0,9074.4,9089.0,315135.05,34.71
1593864000,2020-07-04 12:00:00,BTC/USD,9070.5,9084.3,9060.0,9079.7,285320.0,31.44
1593860400,2020-07-04 11:00:00,BTC/USD,9073.0,9080.8,9069.09,9070.5,292884.71,32.28
1593856800,2020-07-04 10:00:00,BTC/USD,9082.4,9082.6,9072.0,9073.0,232620.82,25.63
1593853200,2020-07-04 09:00:00,BTC/USD,9089.0,9089.1,9082.4,9082.4,65877.78,7.252
1593849600,2020-07-04 08:00:00,BTC/USD,9082.9,9093.1,9082.9,9089.0,299575.01,32.97
1593846000,2020-07-04 07:00:00,BTC/USD,9087.19,9092.1,9082.9,9082.9,55588.72,6.117
1593842400,2020-07-04 06:00:00,BTC/USD,9097.5,9098.5,9086.9,9087.19,85127.79,9.361
1593838800,2020-07-04 05:00:00,BTC/USD,9094.5,9098.3,9090.4,9097.5,65757.86,7.23
1593835200,2020-07-04 04:00:00,BTC/USD,9094.0,9096.0,9085.7,9094.5,196007.48,21.56
1593831600,2020-07-04 03:00:00,BTC/USD,9095.0,9104.0,9093.9,9094.0,52838.36,5.808
1593828000,2020-07-04 02:00:00,BTC/USD,9078.09,9096.4,9077.2,9095.0,153761.43,16.92
1593824400,2020-07-04 01:00:00,BTC/USD,9081.4,9082.7,9069.0,9078.09,293648.1,32.35
1593820800,2020-07-04 00:00:00,BTC/USD,9073.2,9086.64,9063.2,9081.4,246825.86,27.19
1593817200,2020-07-03 23:00:00,BTC/USD,9099.7,9099.7,9060.0,9073.2,454665.09,50.1
1593813600,2020-07-03 22:00:00,BTC/USD,9103.9,9109.3,9094.89,9099.7,74814.64,8.22
1593810000,2020-07-03 21:00:00,BTC/USD,9098.0,9103.93,9092.9,9103.9,276976.65,30.45
1593806400,2020-07-03 20:00:00,BTC/USD,9091.4,9098.3,9082.2,9098.0,271397.93,29.86
1593802800,2020-07-03 19:00:00,BTC/USD,9090.02,9091.4,9079.3,9091.4,281750.59,31.02
1593799200,2020-07-03 18:00:00,BTC/USD,9096.1,9099.13,9080.46,9090.02,223388.35,24.57
1593795600,2020-07-03 17:00:00,BTC/USD,9099.0,9107.3,9094.93,9096.1,216368.19,23.78
1593792000,2020-07-03 16:00:00,BTC/USD,9109.3,9117.9,9094.2,9099.0,650983.26,71.47
1593788400,2020-07-03 15:00:00,BTC/USD,9091.0,9109.4,9091.0,9109.3,120100.71,13.19
1593784800,2020-07-03 14:00:00,BTC/USD,9104.1,9110.4,9090.0,9091.0,1586753.47,174.42
1593781200,2020-07-03 13:00:00,BTC/USD,9117.5,9130.18,9104.1,9104.1,730820.88,80.17
1593777600,2020-07-03 12:00:00,BTC/USD,9104.32,9120.9,9104.32,9117.5,284468.82,31.22
1593774000,2020-07-03 11:00:00,BTC/USD,9086.1,9104.8,9082.5,9104.32,578598.31,63.67
1593770400,2020-07-03 10:00:00,BTC/USD,9089.8,9091.2,9062.7,9086.1,631737.96,69.61
1593766800,2020-07-03 09:00:00,BTC/USD,9113.6,9120.8,9056.7,9089.8,905725.27,99.63
1593763200,2020-07-03 08:00:00,BTC/USD,9115.0,9135.5,9113.6,9113.6,845707.33,92.67
1593759600,2020-07-03 07:00:00,BTC/USD,9107.72,9115.1,9105.4,9115.0,300163.1,32.95
1593756000,2020-07-03 06:00:00,BTC/USD,9118.8,9122.8,9107.4,9107.72,167963.96,18.43
1593752400,2020-07-03 05:00:00,BTC/USD,9103.3,9122.2,9098.86,9118.8,239992.24,26.34
1593748800,2020-07-03 04:00:00,BTC/USD,9099.7,9104.6,9094.1,9103.3,69495.82,7.637
1593745200,2020-07-03 03:00:00,BTC/USD,9110.1,9110.1,9098.7,9099.7,56448.89,6.2
1593741600,2020-07-03 02:00:00,BTC/USD,9123.5,9126.9,9110.0,9110.1,186636.78,20.47
1593738000,2020-07-03 01:00:00,BTC/USD,9110.9,9128.1,9102.56,9123.5,306605.63,33.62
1593734400,2020-07-03 00:00:00,BTC/USD,9100.0,9110.9,9083.0,9110.9,431444.73,47.43
1593730800,2020-07-02 23:00:00,BTC/USD,9111.6,9112.0,9100.0,9100.0,234988.49,25.81
1593727200,2020-07-02 22:00:00,BTC/USD,9134.2,9154.35,9101.0,9111.6,948374.29,103.95
1593723600,2020-07-02 21:00:00,BTC/USD,9091.0,9164.3,9085.9,9134.2,1508103.45,165.44
1593720000,2020-07-02 20:00:00,BTC/USD,9064.41,9094.7,9051.2,9091.0,378843.83,41.76
1593716400,2020-07-02 19:00:00,BTC/USD,9076.1,9086.2,9045.5,9064.41,996626.04,109.85
1593712800,2020-07-02 18:00:00,BTC/USD,9081.0,9086.0,9045.4,9076.1,2698213.36,297.26
1593709200,2020-07-02 17:00:00,BTC/USD,9049.4,9091.1,9028.1,9081.0,2774630.13,305.75
1593705600,2020-07-02 16:00:00,BTC/USD,9057.57,9078.1,8950.0,9049.4,7779241.32,862.95
1593702000,2020-07-02 15:00:00,BTC/USD,9204.0,9204.9,9033.8,9057.57,9128499.38,1004.32
1593698400,2020-07-02 14:00:00,BTC/USD,9257.3,9263.3,9204.0,9204.0,868683.3,94.14
1593694800,2020-07-02 13:00:00,BTC/USD,9253.61,9263.3,9238.1,9257.3,568841.03,61.49
1593691200,2020-07-02 12:00:00,BTC/USD,9202.7,9253.74,9189.9,9253.61,886799.19,96.12
1593687600,2020-07-02 11:00:00,BTC/USD,9213.0,9213.0,9188.0,9202.7,460120.89,50.04
1593684000,2020-07-02 10:00:00,BTC/USD,9218.5,9218.6,9200.0,9213.0,266140.28,28.9
1593680400,2020-07-02 09:00:00,BTC/USD,9215.9,9225.3,9213.3,9218.5,274557.25,29.77
1593676800,2020-07-02 08:00:00,BTC/USD,9217.5,9217.5,9185.6,9215.9,504776.32,54.85
1593673200,2020-07-02 07:00:00,BTC/USD,9210.0,9218.2,9207.3,9217.5,392521.27,42.6
1593669600,2020-07-02 06:00:00,BTC/USD,9218.2,9218.9,9171.8,9210.0,1428492.6,155.38
1593666000,2020-07-02 05:00:00,BTC/USD,9244.7,9254.0,9216.7,9218.2,948690.12,102.63
1593662400,2020-07-02 04:00:00,BTC/USD,9245.5,9251.8,9241.7,9244.7,180798.54,19.55
1593658800,2020-07-02 03:00:00,BTC/USD,9252.0,9259.1,9241.0,9245.5,460141.54,49.72
1593655200,2020-07-02 02:00:00,BTC/USD,9250.0,9266.2,9250.0,9252.0,170799.26,18.45
1593651600,2020-07-02 01:00:00,BTC/USD,9235.6,9250.0,9232.3,9250.0,262913.6,28.45
1593648000,2020-07-02 00:00:00,BTC/USD,9239.9,9248.57,9230.9,9235.6,400170.63,43.3
1593644400,2020-07-01 23:00:00,BTC/USD,9248.7,9254.0,9238.77,9239.9,311671.75,33.71
1593640800,2020-07-01 22:00:00,BTC/USD,9245.69,9248.8,9227.3,9248.7,355727.6,38.5
1593637200,2020-07-01 21:00:00,BTC/USD,9245.6,9252.5,9233.0,9245.69,523699.4,56.66
1593633600,2020-07-01 20:00:00,BTC/USD,9252.5,9265.7,9243.3,9245.6,303685.04,32.81
1593630000,2020-07-01 19:00:00,BTC/USD,9264.0,9278.2,9245.1,9252.5,728793.02,78.63
1593626400,2020-07-01 18:00:00,BTC/USD,9295.09,9295.1,9257.8,9264.0,1435580.71,154.77
1593622800,2020-07-01 17:00:00,BTC/USD,9290.4,9298.0,9275.0,9295.09,848355.37,91.3
1593619200,2020-07-01 16:00:00,BTC/USD,9272.8,9298.0,9255.4,9290.4,1852834.82,199.66
1593615600,2020-07-01 15:00:00,BTC/USD,9229.78,9272.8,9227.7,9272.8,814346.78,88.0
1593612000,2020-07-01 14:00:00,BTC/USD,9222.11,9250.3,9221.0,9229.78,1077133.63,116.63
1593608400,2020-07-01 13:00:00,BTC/USD,9176.6,9265.0,9169.7,9222.11,3263820.78,353.41
1593604800,2020-07-01 12:00:00,BTC/USD,9171.1,9176.6,9150.0,9176.6,1778383.92,194.11
1593601200,2020-07-01 11:00:00,BTC/USD,9159.7,9171.5,9149.9,9171.1,212218.65,23.17
1593597600,2020-07-01 10:00:00,BTC/USD,9178.09,9183.06,9155.2,9159.7,429402.45,46.86
1593594000,2020-07-01 09:00:00,BTC/USD,9182.9,9192.9,9173.8,9178.09,691529.03,75.25
1593590400,2020-07-01 08:00:00,BTC/USD,9149.0,9219.5,9147.0,9182.9,2858688.72,310.84
1593586800,2020-07-01 07:00:00,BTC/USD,9152.8,9163.1,9148.75,9149.0,498670.85,54.45
1593583200,2020-07-01 06:00:00,BTC/USD,9158.93,9159.0,9143.4,9152.8,327187.68,35.75
1593579600,2020-07-01 05:00:00,BTC/USD,9161.7,9161.8,9151.35,9158.93,560429.48,61.18
1593576000,2020-07-01 04:00:00,BTC/USD,9144.2,9168.9,9144.2,9161.7,257949.11,28.16
1593572400,2020-07-01 03:00:00,BTC/USD,9147.37,9148.3,9132.4,9144.2,183977.92,20.13
1593568800,2020-07-01 02:00:00,BTC/USD,9134.8,9151.9,9133.8,9147.37,148075.01,16.2
1593565200,2020-07-01 01:00:00,BTC/USD,9127.8,9135.0,9118.5,9134.8,177216.61,19.42
1593561600,2020-07-01 00:00:00,BTC/USD,9150.65,9150.65,9109.4,9127.8,575225.71,63.05
1593558000,2020-06-30 23:00:00,BTC/USD,9140.5,9161.1,9140.5,9150.7,261538.14,28.57
1593554400,2020-06-30 22:00:00,BTC/USD,9173.91,9173.91,9140.3,9140.5,141623.68,15.48
1593550800,2020-06-30 21:00:00,BTC/USD,9153.0,9175.12,9153.0,9173.91,127215.36,13.88
1593547200,2020-06-30 20:00:00,BTC/USD,9154.88,9162.4,9149.0,9153.0,227549.59,24.85
1593543600,2020-06-30 19:00:00,BTC/USD,9141.4,9159.3,9115.0,9154.88,464580.66,50.83
1593540000,2020-06-30 18:00:00,BTC/USD,9149.59,9154.1,9141.3,9141.4,245709.67,26.85
1593536400,2020-06-30 17:00:00,BTC/USD,9178.09,9178.2,9141.1,9149.59,341268.54,37.28
1593532800,2020-06-30 16:00:00,BTC/USD,9175.4,9181.6,9168.9,9178.09,237133.32,25.84
1593529200,2020-06-30 15:00:00,BTC/USD,9188.5,9193.6,9174.11,9175.4,911967.79,99.27
1593525600,2020-06-30 14:00:00,BTC/USD,9141.7,9188.5,9141.62,9188.5,1495633.09,163.28
1593522000,2020-06-30 13:00:00,BTC/USD,9135.0,9158.5,9077.0,9141.7,1303534.73,142.93
1593518400,2020-06-30 12:00:00,BTC/USD,9163.0,9163.0,9128.4,9135.0,974742.68,106.62
1593514800,2020-06-30 11:00:00,BTC/USD,9164.5,9164.5,9150.0,9163.0,468363.53,51.14
1593511200,2020-06-30 10:00:00,BTC/USD,9170.3,9179.5,9160.3,9164.5,271275.83,29.58
1593507600,2020-06-30 09:00:00,BTC/USD,9143.4,9174.5,9143.35,9170.3,278196.3,30.38
1593504000,2020-06-30 08:00:00,BTC/USD,9152.1,9152.1,9135.45,9143.4,176452.79,19.3
1593500400,2020-06-30 07:00:00,BTC/USD,9160.0,9160.2,9146.8,9152.1,427404.1,46.69
1593496800,2020-06-30 06:00:00,BTC/USD,9132.1,9180.7,9128.5,9160.0,6580148.19,717.94
1593493200,2020-06-30 05:00:00,BTC/USD,9170.8,9170.8,9119.4,9132.1,707660.0,77.4
1593489600,2020-06-30 04:00:00,BTC/USD,9172.28,9181.37,9170.8,9170.8,46593.53,5.077
1593486000,2020-06-30 03:00:00,BTC/USD,9189.5,9189.5,9172.28,9172.28,215584.24,23.47
1593482400,2020-06-30 02:00:00,BTC/USD,9206.4,9206.4,9183.9,9189.5,100811.57,10.97
1593478800,2020-06-30 01:00:00,BTC/USD,9185.5,9206.46,9167.5,9206.4,524793.37,57.13
1593475200,2020-06-30 00:00:00,BTC/USD,9194.43,9203.7,9181.29,9185.5,253667.0,27.6
1593471600,2020-06-29 23:00:00,BTC/USD,9195.8,9197.0,9173.5,9194.43,238829.12,25.99
1593468000,2020-06-29 22:00:00,BTC/USD,9219.3,9239.0,9193.0,9195.8,644927.59,69.97
1593464400,2020-06-29 21:00:00,BTC/USD,9187.2,9244.0,9187.18,9219.3,2245932.18,243.57
1593460800,2020-06-29 20:00:00,BTC/USD,9162.03,9199.0,9158.4,9187.2,914724.18,99.67
1593457200,2020-06-29 19:00:00,BTC/USD,9149.7,9162.1,9140.8,9162.03,280489.91,30.65
1593453600,2020-06-29 18:00:00,BTC/USD,9165.7,9182.9,9140.6,9149.7,716167.72,78.1
1593450000,2020-06-29 17:00:00,BTC/USD,9121.59,9166.5,9115.0,9165.7,654959.53,71.62
1593446400,2020-06-29 16:00:00,BTC/USD,9134.22,9159.7,9113.5,9121.59,790863.79,86.54
1593442800,2020-06-29 15:00:00,BTC/USD,9071.8,9135.8,9071.5,9134.22,516834.98,56.77
1593439200,2020-06-29 14:00:00,BTC/USD,9049.5,9090.0,9049.5,9071.8,632814.97,69.78
1593435600,2020-06-29 13:00:00,BTC/USD,9112.24,9112.24,9030.0,9049.5,1071763.34,118.41
1593432000,2020-06-29 12:00:00,BTC/USD,9096.6,9119.04,9090.3,9112.24,426566.84,46.86
1593428400,2020-06-29 11:00:00,BTC/USD,9112.52,9112.6,9076.0,9096.6,541384.11,59.55
1593424800,2020-06-29 10:00:00,BTC/USD,9136.23,9136.3,9107.8,9112.52,356987.04,39.15
1593421200,2020-06-29 09:00:00,BTC/USD,9084.2,9136.9,9084.16,9136.23,1173798.7,128.99
1593417600,2020-06-29 08:00:00,BTC/USD,9095.1,9095.1,9062.1,9084.2,2427331.33,267.4
1593414000,2020-06-29 07:00:00,BTC/USD,9093.7,9108.9,9054.4,9095.1,5693028.13,626.64
1593410400,2020-06-29 06:00:00,BTC/USD,9127.5,9127.5,9092.3,9093.7,989465.05,108.56
1593406800,2020-06-29 05:00:00,BTC/USD,9126.5,9139.4,9115.5,9127.5,1044945.42,114.47
1593403200,2020-06-29 04:00:00,BTC/USD,9105.1,9135.01,9096.0,9126.5,3476597.82,381.36
1593399600,2020-06-29 03:00:00,BTC/USD,9136.54,9136.54,9018.13,9105.1,7222090.9,795.82
1593396000,2020-06-29 02:00:00,BTC/USD,9145.1,9147.73,9136.05,9136.54,273239.63,29.88
1593392400,2020-06-29 01:00:00,BTC/USD,9129.14,9145.1,9124.8,9145.1,692835.99,75.85
1593388800,2020-06-29 00:00:00,BTC/USD,9125.37,9136.82,9107.4,9129.14,153372.51,16.81
1593385200,2020-06-28 23:00:00,BTC/USD,9112.4,9136.59,9107.2,9125.37,221712.87,24.31
1593381600,2020-06-28 22:00:00,BTC/USD,9132.5,9132.7,9088.51,9112.4,345638.95,37.96
1593378000,2020-06-28 21:00:00,BTC/USD,9122.5,9132.6,9103.47,9132.5,394315.07,43.26
1593374400,2020-06-28 20:00:00,BTC/USD,9122.0,9145.2,9114.0,9122.5,646785.51,70.88
1593370800,2020-06-28 19:00:00,BTC/USD,9160.0,9172.1,9116.8,9122.0,874407.58,95.55
1593367200,2020-06-28 18:00:00,BTC/USD,9162.79,9169.1,9160.0,9160.0,242325.56,26.45
1593363600,2020-06-28 17:00:00,BTC/USD,9153.4,9163.0,9130.1,9162.79,923957.02,101.06
1593360000,2020-06-28 16:00:00,BTC/USD,9166.4,9193.19,9150.0,9153.4,1230428.62,134.0
1593356400,2020-06-28 15:00:00,BTC/USD,9170.1,9175.8,9152.2,9166.4,655415.84,71.51
1593352800,2020-06-28 14:00:00,BTC/USD,9063.8,9181.63,9063.8,9170.1,2018430.95,220.86
1593349200,2020-06-28 13:00:00,BTC/USD,9057.5,9065.0,9055.9,9063.8,153110.15,16.9
1593345600,2020-06-28 12:00:00,BTC/USD,9058.57,9070.9,9035.0,9057.5,531220.66,58.71
1593342000,2020-06-28 11:00:00,BTC/USD,9067.9,9085.7,9058.01,9058.57,818937.08,90.2
1593338400,2020-06-28 10:00:00,BTC/USD,9081.0,9090.1,9067.88,9067.9,464154.3,51.13
1593334800,2020-06-28 09:00:00,BTC/USD,9072.13,9086.62,9060.3,9081.0,794530.47,87.54
1593331200,2020-06-28 08:00:00,BTC/USD,9034.34,9092.5,9011.9,9072.13,5179563.35,570.77
1593327600,2020-06-28 07:00:00,BTC/USD,9023.3,9034.4,9003.53,9034.34,231115.98,25.64
1593324000,2020-06-28 06:00:00,BTC/USD,8973.09,9028.62,8973.0,9023.3,880241.79,97.7
1593320400,2020-06-28 05:00:00,BTC/USD,8970.34,8980.09,8969.9,8973.09,359358.24,40.04
1593316800,2020-06-28 04:00:00,BTC/USD,8981.69,8982.4,8961.4,8970.34,237648.93,26.49
1593313200,2020-06-28 03:00:00,BTC/USD,8984.0,8989.69,8946.6,8981.69,508404.73,56.69
1593309600,2020-06-28 02:00:00,BTC/USD,8975.0,8984.0,8964.9,8984.0,306193.04,34.13
1593306000,2020-06-28 01:00:00,BTC/USD,8986.3,8992.27,8964.29,8975.0,425155.77,47.34
1593302400,2020-06-28 00:00:00,BTC/USD,9015.3,9016.0,8970.2,8986.3,729524.89,81.13
1593298800,2020-06-27 23:00:00,BTC/USD,8978.7,9046.9,8950.0,9015.3,936295.63,104.02
1593295200,2020-06-27 22:00:00,BTC/USD,9065.2,9082.3,8975.78,8978.7,1412364.61,156.44
1593291600,2020-06-27 21:00:00,BTC/USD,8956.7,9097.9,8951.0,9065.2,2664027.44,295.5
1593288000,2020-06-27 20:00:00,BTC/USD,8949.5,8994.29,8906.9,8956.7,2708943.78,302.26
1593284400,2020-06-27 19:00:00,BTC/USD,9100.83,9104.5,8855.0,8949.5,12173290.5,1361.81
1593280800,2020-06-27 18:00:00,BTC/USD,9085.2,9111.6,9071.3,9100.83,419546.92,46.11
1593277200,2020-06-27 17:00:00,BTC/USD,9104.1,9144.0,9066.3,9085.2,602606.75,66.21
1593273600,2020-06-27 16:00:00,BTC/USD,9142.82,9143.5,9078.3,9104.1,1167043.44,128.21
1593270000,2020-06-27 15:00:00,BTC/USD,9158.07,9165.93,9114.3,9142.82,622085.69,68.09
1593266400,2020-06-27 14:00:00,BTC/USD,9161.0,9172.8,9135.0,9158.07,782352.14,85.38
1593262800,2020-06-27 13:00:00,BTC/USD,9162.0,9181.18,9151.68,9161.0,596311.48,64.99
1593259200,2020-06-27 12:00:00,BTC/USD,9167.5,9178.0,9155.3,9162.0,186706.38,20.36
1593255600,2020-06-27 11:00:00,BTC/USD,9149.2,9180.4,9137.4,9167.5,461227.96,50.39
1593252000,2020-06-27 10:00:00,BTC/USD,9149.0,9164.4,9147.98,9149.2,143952.01,15.73
1593248400,2020-06-27 09:00:00,BTC/USD,9161.8,9169.3,9148.22,9149.0,189485.11,20.69
1593244800,2020-06-27 08:00:00,BTC/USD,9179.4,9188.9,9160.9,9161.8,353489.08,38.51
1593241200,2020-06-27 07:00:00,BTC/USD,9186.8,9189.0,9171.21,9179.4,126043.61,13.73
1593237600,2020-06-27 06:00:00,BTC/USD,9172.7,9202.5,9160.5,9186.8,443341.53,48.28
1593234000,2020-06-27 05:00:00,BTC/USD,9161.5,9175.8,9153.4,9172.7,161802.65,17.65
1593230400,2020-06-27 04:00:00,BTC/USD,9162.6,9178.17,9140.1,9161.5,275807.43,30.13
1593226800,2020-06-27 03:00:00,BTC/USD,9144.4,9184.0,9140.1,9162.6,260209.48,28.38
1593223200,2020-06-27 02:00:00,BTC/USD,9160.0,9160.0,9122.7,9144.4,2761972.17,302.29
1593219600,2020-06-27 01:00:00,BTC/USD,9150.73,9160.0,9120.0,9160.0,444875.6,48.68
1593216000,2020-06-27 00:00:00,BTC/USD,9173.1,9179.91,9130.0,9150.73,533311.24,58.3
1593212400,2020-06-26 23:00:00,BTC/USD,9183.2,9184.9,9157.8,9173.1,541125.11,59.0
1593208800,2020-06-26 22:00:00,BTC/USD,9184.6,9205.74,9171.16,9183.2,256849.42,27.95
1593205200,2020-06-26 21:00:00,BTC/USD,9207.4,9219.2,9184.4,9184.6,612786.0,66.6
1593201600,2020-06-26 20:00:00,BTC/USD,9174.8,9219.26,9174.7,9207.4,750894.12,81.63
1593198000,2020-06-26 19:00:00,BTC/USD,9148.9,9174.91,9145.52,9174.8,356589.89,38.9
1593194400,2020-06-26 18:00:00,BTC/USD,9161.6,9181.0,9148.9,9148.9,445809.3,48.64
1593190800,2020-06-26 17:00:00,BTC/USD,9157.0,9181.8,9154.8,9161.6,315476.04,34.4
1593187200,2020-06-26 16:00:00,BTC/USD,9152.0,9157.2,9097.0,9157.0,1510078.4,165.33
1593183600,2020-06-26 15:00:00,BTC/USD,9091.0,9200.0,9090.0,9152.0,1862632.37,203.48
1593180000,2020-06-26 14:00:00,BTC/USD,9155.1,9156.1,9054.1,9091.0,6120065.66,673.21
1593176400,2020-06-26 13:00:00,BTC/USD,9213.14,9229.4,9150.7,9155.1,1047268.89,113.94
1593172800,2020-06-26 12:00:00,BTC/USD,9181.3,9218.0,9181.3,9213.14,1367340.87,148.61
1593169200,2020-06-26 11:00:00,BTC/USD,9215.7,9219.2,9157.65,9181.3,2174387.55,236.81
1593165600,2020-06-26 10:00:00,BTC/USD,9209.9,9252.1,9204.7,9215.7,1355800.51,146.92
1593162000,2020-06-26 09:00:00,BTC/USD,9131.2,9229.1,9099.8,9209.9,5327603.69,584.31
1593158400,2020-06-26 08:00:00,BTC/USD,9141.1,9162.1,9120.0,9131.2,1367733.46,149.6
1593154800,2020-06-26 07:00:00,BTC/USD,9229.9,9229.9,9102.0,9141.1,3167141.43,346.15
1593151200,2020-06-26 06:00:00,BTC/USD,9226.5,9238.1,9207.2,9229.9,1301285.59,140.99
1593147600,2020-06-26 05:00:00,BTC/USD,9267.1,9273.64,9205.3,9226.5,805370.67,87.27
1593144000,2020-06-26 04:00:00,BTC/USD,9254.8,9268.32,9244.9,9267.1,331682.64,35.83
1593140400,2020-06-26 03:00:00,BTC/USD,9265.6,9265.6,9246.9,9254.8,230812.87,24.94
1593136800,2020-06-26 02:00:00,BTC/USD,9262.0,9267.7,9247.5,9265.6,473605.1,51.17
1593133200,2020-06-26 01:00:00,BTC/USD,9292.5,9299.0,9260.81,9262.0,243543.89,26.25
1593129600,2020-06-26 00:00:00,BTC/USD,9257.03,9298.9,9205.0,9292.5,1504317.88,162.78
1593126000,2020-06-25 23:00:00,BTC/USD,9266.0,9267.4,9253.0,9257.03,136728.42,14.76
1593122400,2020-06-25 22:00:00,BTC/USD,9311.4,9322.0,9232.3,9266.0,821798.35,88.66
1593118800,2020-06-25 21:00:00,BTC/USD,9290.6,9349.0,9290.6,9311.4,738565.5,79.25
1593115200,2020-06-25 20:00:00,BTC/USD,9293.6,9305.6,9290.5,9290.6,393107.15,42.29
1593111600,2020-06-25 19:00:00,BTC/USD,9270.1,9303.6,9249.9,9293.6,475255.13,51.16
1593108000,2020-06-25 18:00:00,BTC/USD,9280.8,9293.8,9261.5,9270.1,1608694.31,173.53
1593104400,2020-06-25 17:00:00,BTC/USD,9292.55,9293.4,9278.2,9280.8,368485.47,39.68
1593100800,2020-06-25 16:00:00,BTC/USD,9238.51,9292.7,9223.8,9292.55,455025.93,49.15
1593097200,2020-06-25 15:00:00,BTC/USD,9264.4,9264.4,9229.4,9238.51,397227.02,42.97
1593093600,2020-06-25 14:00:00,BTC/USD,9196.33,9271.0,9196.3,9264.4,1668662.39,180.23
1593090000,2020-06-25 13:00:00,BTC/USD,9189.2,9244.0,9179.6,9196.33,1239942.52,134.53
1593086400,2020-06-25 12:00:00,BTC/USD,9264.0,9269.07,9177.0,9189.2,1844613.36,200.43
1593082800,2020-06-25 11:00:00,BTC/USD,9274.7,9292.7,9264.0,9264.0,540442.17,58.26
1593079200,2020-06-25 10:00:00,BTC/USD,9263.2,9346.6,9206.9,9274.7,14718314.95,1585.7
1593075600,2020-06-25 09:00:00,BTC/USD,9306.91,9320.0,9262.3,9263.2,1394766.97,150.08
1593072000,2020-06-25 08:00:00,BTC/USD,9181.3,9334.1,9181.3,9306.91,2794657.65,301.36
1593068400,2020-06-25 07:00:00,BTC/USD,9191.77,9194.4,9160.11,9181.3,1799634.59,196.16
1593064800,2020-06-25 06:00:00,BTC/USD,9184.0,9202.8,9166.0,9191.77,715640.25,77.9
1593061200,2020-06-25 05:00:00,BTC/USD,9127.93,9199.9,9112.1,9184.0,999146.0,108.98
1593057600,2020-06-25 04:00:00,BTC/USD,9101.5,9158.6,9097.9,9127.93,2115981.46,231.74
1593054000,2020-06-25 03:00:00,BTC/USD,9259.97,9260.0,9011.0,9101.5,11696265.75,1285.26
1593050400,2020-06-25 02:00:00,BTC/USD,9287.6,9287.6,9225.7,9259.97,2088510.18,225.45
1593046800,2020-06-25 01:00:00,BTC/USD,9276.47,9310.32,9276.47,9287.6,1430117.98,153.89
1593043200,2020-06-25 00:00:00,BTC/USD,9305.2,9305.6,9261.73,9276.47,686075.45,73.9
1593039600,2020-06-24 23:00:00,BTC/USD,9304.2,9327.99,9290.9,9312.1,595453.52,63.99
1593036000,2020-06-24 22:00:00,BTC/USD,9281.86,9304.2,9271.3,9304.2,2585899.69,278.54
1593032400,2020-06-24 21:00:00,BTC/USD,9301.9,9307.06,9250.0,9281.86,812503.97,87.62
1593028800,2020-06-24 20:00:00,BTC/USD,9306.1,9324.8,9300.0,9301.9,257546.52,27.65
1593025200,2020-06-24 19:00:00,BTC/USD,9319.59,9348.0,9294.71,9306.1,808620.12,86.75
1593021600,2020-06-24 18:00:00,BTC/USD,9305.8,9335.9,9304.21,9319.59,711200.52,76.27
1593018000,2020-06-24 17:00:00,BTC/USD,9312.2,9327.5,9289.8,9305.8,1124704.15,120.83
1593014400,2020-06-24 16:00:00,BTC/USD,9256.2,9321.0,9243.3,9312.2,2501046.48,268.89
